transaction_id,timestamp,year,quarter,customer_id,employee_id,office_id,team_id,product_id,call_duration_minutes,completion_time_seconds,is_transferred,transfer_reason,linked_accounts_count,fraud_risk_flag
197438,2024-07-09 13:08:48,2024,3,27,2,1,5,4,20,1200,0,None,3,0
197439,2024-07-09 12:47:25,2024,3,945,14,1,5,2,12,735,1,None,1,0
197440,2024-07-09 08:06:10,2024,3,3942,159,4,6,2,37,2255,0,None,3,0
197441,2024-07-09 16:13:27,2024,3,1079,120,3,7,3,46,2760,0,None,2,0
197442,2024-07-09 12:14:56,2024,3,3869,162,4,2,3,14,840,0,None,1,0
197443,2024-07-09 08:36:48,2024,3,3429,87,2,6,1,16,979,0,None,3,0
197444,2024-07-09 12:48:26,2024,3,2423,216,5,1,1,19,1133,0,None,1,0
197445,2024-07-09 12:48:03,2024,3,4102,124,3,5,5,14,836,0,None,2,0
197446,2024-07-09 14:06:05,2024,3,556,78,2,8,6,22,1348,0,None,25,0
197447,2024-07-09 16:57:21,2024,3,3991,148,3,7,1,16,974,0,None,1,0
197448,2024-07-09 08:03:37,2024,3,722,186,4,4,5,17,1040,0,None,1,0
197449,2024-07-09 15:40:31,2024,3,489,161,4,8,3,21,1298,0,None,1,0
197450,2024-07-09 17:04:54,2024,3,38,242,5,6,2,7,411,0,None,2,0
197451,2024-07-09 10:31:51,2024,3,3764,175,4,7,6,23,1373,0,None,1,0
197452,2024-07-09 18:20:40,2024,3,1449,58,2,3,2,8,501,1,Billing Dispute,1,0
197453,2024-07-09 14:00:52,2024,3,1855,48,1,1,6,17,1012,0,None,2,0
197454,2024-07-09 11:06:31,2024,3,4927,97,2,8,1,5,289,0,None,5,0
197455,2024-07-09 18:47:47,2024,3,2964,217,5,6,3,15,890,0,None,1,0
197456,2024-07-09 16:21:24,2024,3,4568,57,2,2,6,46,2748,0,None,1,0
197457,2024-07-09 09:12:00,2024,3,3352,174,4,3,2,27,1637,1,Fraud Verification,3,0
197458,2024-07-09 08:35:06,2024,3,3791,13,1,4,3,11,684,0,None,1,0
197459,2024-07-09 17:04:21,2024,3,1895,169,4,6,3,7,449,0,None,2,0
197460,2024-07-09 13:26:31,2024,3,417,27,1,1,1,17,1035,1,None,1,0
197461,2024-07-09 17:57:01,2024,3,2181,216,5,1,5,14,872,1,None,1,0
197462,2024-07-09 15:41:33,2024,3,2641,29,1,1,1,18,1107,0,None,1,0
197463,2024-07-09 14:49:28,2024,3,3106,191,4,8,1,5,306,0,None,1,0
197464,2024-07-09 12:17:48,2024,3,163,231,5,7,4,11,662,0,None,1,0
197465,2024-07-09 18:55:02,2024,3,4037,61,2,8,2,7,459,0,None,2,0
197466,2024-07-09 17:30:09,2024,3,2070,67,2,1,3,18,1115,0,None,1,0
197467,2024-07-09 17:45:33,2024,3,515,226,5,4,6,10,627,0,None,1,0
197468,2024-07-09 15:19:58,2024,3,2814,81,2,2,5,9,533,0,None,2,0
197469,2024-07-09 12:00:29,2024,3,1943,130,3,2,5,23,1407,0,None,1,0
197470,2024-07-09 09:36:22,2024,3,3832,65,2,4,4,28,1670,0,None,1,0
197471,2024-07-09 08:19:49,2024,3,2671,203,5,4,5,11,675,0,None,1,0
197472,2024-07-09 15:23:01,2024,3,3728,185,4,5,5,6,394,1,Billing Dispute,1,0
197473,2024-07-09 09:54:35,2024,3,3103,162,4,2,6,12,723,0,None,1,0
197474,2024-07-09 12:38:08,2024,3,1958,244,5,1,3,8,477,0,None,1,0
197475,2024-07-09 14:14:36,2024,3,390,120,3,7,2,7,416,0,None,1,0
197476,2024-07-09 15:31:01,2024,3,1626,18,1,3,2,8,500,0,None,3,0
197477,2024-07-09 15:35:21,2024,3,577,115,3,7,6,11,685,0,None,1,0
197478,2024-07-09 16:29:12,2024,3,4968,41,1,3,3,8,490,0,None,1,0
197479,2024-07-09 10:16:12,2024,3,4278,157,4,6,5,22,1354,0,None,1,0
197480,2024-07-09 08:40:32,2024,3,3255,77,2,8,3,8,519,0,None,2,0
197481,2024-07-09 17:14:34,2024,3,1274,84,2,5,4,102,6163,0,None,1,0
197482,2024-07-09 17:29:30,2024,3,4566,167,4,1,3,25,1537,0,None,2,0
197483,2024-07-09 09:50:19,2024,3,1613,79,2,6,5,40,2421,0,None,3,0
197484,2024-07-09 18:51:37,2024,3,3794,121,3,4,5,9,539,0,None,2,0
197485,2024-07-09 14:16:41,2024,3,1526,111,3,7,1,28,1708,0,None,1,0
197486,2024-07-09 10:47:44,2024,3,2213,204,5,8,3,7,452,0,None,1,0
197487,2024-07-09 12:53:31,2024,3,3863,142,3,1,4,36,2197,0,None,2,0
197488,2024-07-09 15:03:24,2024,3,4474,14,1,5,4,14,840,0,None,1,0
197489,2024-07-09 08:42:41,2024,3,3141,170,4,5,4,12,760,1,Fraud Verification,1,0
197490,2024-07-09 11:28:57,2024,3,2019,177,4,8,6,7,416,0,None,3,0
197491,2024-07-09 13:51:29,2024,3,3176,7,1,6,5,28,1708,0,None,5,0
197492,2024-07-10 11:24:04,2024,3,3855,93,2,5,2,18,1122,0,None,1,0
197493,2024-07-10 12:02:27,2024,3,4518,158,4,1,1,11,658,0,None,1,0
197494,2024-07-10 17:22:21,2024,3,1758,30,1,7,3,8,472,1,Technical Escalation,1,0
197495,2024-07-10 11:33:22,2024,3,4445,177,4,8,1,17,1065,0,None,1,0
197496,2024-07-10 16:36:25,2024,3,2520,167,4,1,4,30,1807,0,None,2,0
197497,2024-07-10 18:03:40,2024,3,2207,235,5,1,4,21,1302,0,None,1,0
197498,2024-07-10 10:29:20,2024,3,12,229,5,3,6,27,1623,0,None,2,0
197499,2024-07-10 16:04:25,2024,3,4085,169,4,6,5,11,677,0,None,1,0
197500,2024-07-10 11:27:58,2024,3,1355,20,1,8,6,18,1100,0,None,10,0
197501,2024-07-10 10:46:22,2024,3,1341,45,1,4,1,12,732,0,None,1,0
197502,2024-07-10 12:49:37,2024,3,793,66,2,2,6,18,1105,1,Billing Dispute,1,0
197503,2024-07-10 10:49:47,2024,3,2449,176,4,4,2,30,1807,0,None,1,0
197504,2024-07-10 13:55:43,2024,3,4860,118,3,2,4,28,1697,0,None,1,1
197505,2024-07-10 13:39:37,2024,3,783,48,1,1,5,72,4341,0,None,1,0
197506,2024-07-10 15:32:31,2024,3,1607,31,1,2,2,17,1049,0,None,1,0
197507,2024-07-10 09:26:39,2024,3,2024,103,3,1,1,25,1533,0,None,2,0
197508,2024-07-10 17:20:29,2024,3,3100,148,3,7,1,26,1604,0,None,1,0
197509,2024-07-10 08:27:16,2024,3,968,3,1,7,5,13,776,0,None,1,0
197510,2024-07-10 17:40:07,2024,3,1919,141,3,8,1,14,859,0,None,1,0
197511,2024-07-10 14:32:54,2024,3,602,47,1,8,5,9,535,0,None,1,0
197512,2024-07-10 09:36:11,2024,3,2754,94,2,7,3,28,1702,0,None,1,0
197513,2024-07-10 13:35:03,2024,3,2623,24,1,1,3,19,1163,0,None,2,0
197514,2024-07-10 18:13:07,2024,3,3443,230,5,2,1,11,678,0,None,1,0
197515,2024-07-10 09:17:30,2024,3,4260,164,4,7,5,9,583,1,None,1,0
197516,2024-07-10 13:19:25,2024,3,16,154,4,7,1,14,851,1,Billing Dispute,1,0
197517,2024-07-10 08:42:07,2024,3,1643,134,3,7,1,16,984,0,None,2,0
197518,2024-07-10 13:06:04,2024,3,3,43,1,5,5,5,343,0,None,2,0
197519,2024-07-10 09:08:17,2024,3,2982,203,5,4,3,18,1103,0,None,1,0
197520,2024-07-10 12:20:51,2024,3,4806,137,3,7,6,35,2141,0,None,1,0
197521,2024-07-10 17:56:28,2024,3,4009,200,4,7,1,16,982,0,None,1,0
197522,2024-07-10 08:10:41,2024,3,1501,65,2,4,6,20,1199,0,None,1,0
197523,2024-07-10 12:26:04,2024,3,603,176,4,4,3,6,379,0,None,1,0
197524,2024-07-10 17:51:28,2024,3,508,19,1,1,4,16,984,0,None,3,0
197525,2024-07-10 18:26:33,2024,3,4067,96,2,5,6,35,2129,0,None,5,0
197526,2024-07-10 15:02:42,2024,3,3319,153,4,2,1,10,629,1,None,1,0
197527,2024-07-10 15:25:18,2024,3,1701,114,3,2,3,24,1444,0,None,10,0
197528,2024-07-10 16:08:54,2024,3,1747,213,5,4,3,14,885,0,None,1,0
197529,2024-07-10 13:44:09,2024,3,1580,83,2,5,4,19,1182,0,None,1,0
197530,2024-07-10 18:32:10,2024,3,4128,89,2,6,3,20,1217,1,Technical Escalation,3,0
197531,2024-07-10 13:31:35,2024,3,498,198,4,6,1,9,534,0,None,1,0
197532,2024-07-10 11:29:05,2024,3,390,72,2,4,6,12,740,0,None,1,0
197533,2024-07-10 18:50:55,2024,3,3138,51,2,8,4,13,785,0,None,2,0
197534,2024-07-10 14:36:19,2024,3,2,203,5,4,3,26,1554,1,Technical Escalation,1,0
197535,2024-07-10 10:11:49,2024,3,2129,226,5,4,5,20,1209,1,Billing Dispute,1,0
197536,2024-07-10 17:02:57,2024,3,4934,125,3,2,1,42,2506,0,None,1,0
197537,2024-07-10 10:57:20,2024,3,2550,179,4,4,1,9,558,0,None,1,0
197538,2024-07-10 11:45:38,2024,3,1533,89,2,6,1,10,605,1,Fraud Verification,1,0
197539,2024-07-10 17:02:42,2024,3,4873,110,3,5,6,19,1158,0,None,1,0
197540,2024-07-10 17:44:03,2024,3,1055,184,4,8,3,31,1868,0,None,1,0
197541,2024-07-10 08:17:28,2024,3,1546,81,2,2,5,7,421,0,None,1,0
197542,2024-07-10 17:25:52,2024,3,4388,127,3,5,5,20,1217,0,None,1,0
197543,2024-07-10 13:32:44,2024,3,776,79,2,6,5,38,2317,0,None,1,0
197544,2024-07-10 09:18:24,2024,3,1676,206,5,6,4,11,705,0,None,2,0
197545,2024-07-10 15:32:35,2024,3,3588,69,2,3,4,20,1210,0,None,1,0
197546,2024-07-10 08:10:40,2024,3,1550,186,4,4,5,25,1508,0,None,5,0
197547,2024-07-10 12:11:33,2024,3,3361,122,3,1,6,9,549,0,None,1,0
197548,2024-07-10 17:13:19,2024,3,1056,153,4,2,4,18,1078,0,None,1,0
197549,2024-07-10 08:05:20,2024,3,1856,175,4,7,6,27,1625,0,None,1,0
197550,2024-07-10 13:50:59,2024,3,4644,78,2,8,4,59,3580,0,None,1,0
197551,2024-07-10 18:57:50,2024,3,3271,221,5,1,5,5,336,0,None,1,0
197552,2024-07-10 18:16:52,2024,3,3024,224,5,7,3,21,1302,0,None,1,0
197553,2024-07-10 12:46:47,2024,3,2930,118,3,2,4,14,883,0,None,2,0
197554,2024-07-10 14:33:48,2024,3,2499,4,1,1,1,11,650,0,None,1,0
197555,2024-07-10 09:16:49,2024,3,3511,152,4,3,5,6,365,0,None,1,0
197556,2024-07-10 14:22:59,2024,3,215,39,1,7,2,48,2865,0,None,1,0
197557,2024-07-10 14:59:47,2024,3,3146,162,4,2,3,9,585,0,None,1,0
197558,2024-07-10 13:43:28,2024,3,3966,80,2,8,6,9,533,0,None,1,0
197559,2024-07-10 10:44:48,2024,3,2033,34,1,4,4,21,1283,1,Technical Escalation,1,0
197560,2024-07-10 11:30:07,2024,3,3930,176,4,4,4,13,777,0,None,3,0
197561,2024-07-10 14:10:19,2024,3,2372,89,2,6,2,12,749,0,None,3,0
197562,2024-07-10 17:27:08,2024,3,1902,93,2,5,4,20,1243,0,None,1,0
197563,2024-07-10 16:25:18,2024,3,725,96,2,5,3,20,1187,0,None,1,0
197564,2024-07-10 18:23:14,2024,3,3387,40,1,4,1,5,305,1,Fraud Verification,1,0
197565,2024-07-10 09:25:41,2024,3,3041,93,2,5,5,7,456,0,None,1,0
197566,2024-07-10 17:32:33,2024,3,1603,61,2,8,2,28,1689,1,Fraud Verification,1,0
197567,2024-07-10 12:22:12,2024,3,4863,241,5,1,6,75,4516,0,None,10,0
197568,2024-07-10 12:17:27,2024,3,3408,204,5,8,6,8,508,1,Billing Dispute,3,0
197569,2024-07-10 11:14:53,2024,3,1923,240,5,1,4,9,566,0,None,1,0
197570,2024-07-10 08:25:37,2024,3,452,77,2,8,5,25,1535,0,None,1,0
197571,2024-07-10 11:33:05,2024,3,3654,45,1,4,1,20,1191,0,None,1,0
197572,2024-07-10 17:06:53,2024,3,329,142,3,1,5,42,2528,0,None,1,0
197573,2024-07-10 08:25:37,2024,3,1927,142,3,1,6,27,1610,0,None,1,0
197574,2024-07-10 08:44:14,2024,3,2918,212,5,1,2,21,1280,0,None,2,1
197575,2024-07-10 18:17:06,2024,3,4697,70,2,6,5,8,505,0,None,2,0
197576,2024-07-10 12:52:27,2024,3,4718,150,3,1,6,21,1245,0,None,1,0
197577,2024-07-10 11:36:45,2024,3,998,138,3,5,6,16,1005,0,None,1,0
197578,2024-07-10 13:05:17,2024,3,2352,133,3,3,5,22,1359,1,Billing Dispute,1,0
197579,2024-07-10 08:58:06,2024,3,537,209,5,3,3,27,1659,1,Billing Dispute,1,0
197580,2024-07-10 10:44:05,2024,3,2885,189,4,5,6,12,758,0,None,2,0
197581,2024-07-10 12:04:50,2024,3,4759,114,3,2,2,21,1261,1,None,1,0
197582,2024-07-10 13:56:13,2024,3,2654,195,4,5,6,20,1232,0,None,2,0
197583,2024-07-10 08:00:54,2024,3,3954,35,1,1,6,15,888,1,None,1,0
197584,2024-07-10 13:58:35,2024,3,3931,236,5,4,1,29,1771,1,Billing Dispute,1,0
197585,2024-07-10 17:06:39,2024,3,4171,137,3,7,1,15,916,1,Fraud Verification,1,0
197586,2024-07-10 18:57:14,2024,3,4088,87,2,6,3,20,1192,1,Technical Escalation,1,0
197587,2024-07-10 18:02:44,2024,3,4761,245,5,5,6,20,1193,0,None,5,0
197588,2024-07-10 10:24:35,2024,3,373,221,5,1,1,92,5533,1,Billing Dispute,1,0
197589,2024-07-10 14:25:16,2024,3,4679,120,3,7,6,11,646,0,None,1,0
197590,2024-07-10 09:56:19,2024,3,1083,143,3,5,4,26,1579,0,None,1,0
197591,2024-07-10 14:55:56,2024,3,4305,25,1,6,1,34,2029,0,None,1,0
197592,2024-07-10 14:56:57,2024,3,2926,50,1,4,5,6,384,0,None,5,0
197593,2024-07-10 08:51:58,2024,3,4095,101,3,5,3,13,767,0,None,1,0
197594,2024-07-10 17:51:46,2024,3,2008,8,1,5,6,30,1824,0,None,1,0
197595,2024-07-10 18:51:58,2024,3,1817,234,5,4,4,26,1555,1,None,1,0
197596,2024-07-10 11:35:38,2024,3,3658,102,3,3,6,9,569,0,None,1,0
197597,2024-07-10 08:32:28,2024,3,3110,60,2,4,2,8,500,0,None,2,1
197598,2024-07-10 11:12:19,2024,3,2288,91,2,5,2,15,889,0,None,1,0
197599,2024-07-10 08:42:57,2024,3,1189,172,4,1,4,16,961,0,None,1,0
197600,2024-07-10 16:26:37,2024,3,466,122,3,1,5,10,641,0,None,1,0
197601,2024-07-10 10:39:37,2024,3,3930,206,5,6,3,8,489,0,None,1,0
197602,2024-07-10 16:51:45,2024,3,3008,64,2,5,2,13,790,0,None,1,0
197603,2024-07-10 12:07:24,2024,3,1779,20,1,8,5,25,1504,0,None,1,0
197604,2024-07-10 16:09:48,2024,3,3060,82,2,1,6,12,739,1,Billing Dispute,1,0
197605,2024-07-10 08:11:07,2024,3,3482,53,2,1,1,37,2252,0,None,2,0
197606,2024-07-10 11:34:16,2024,3,595,58,2,3,5,10,590,0,None,3,0
197607,2024-07-10 13:07:05,2024,3,1168,96,2,5,2,15,910,1,None,1,0
197608,2024-07-10 11:37:24,2024,3,3443,165,4,6,6,24,1430,0,None,2,0
197609,2024-07-10 10:31:38,2024,3,2516,171,4,5,2,9,558,0,None,2,0
197610,2024-07-10 12:09:15,2024,3,4316,146,3,6,1,8,507,0,None,3,0
197611,2024-07-10 13:24:52,2024,3,1166,13,1,4,4,25,1486,1,Fraud Verification,1,0
197612,2024-07-10 10:30:52,2024,3,2763,141,3,8,2,27,1613,0,None,1,0
197613,2024-07-10 15:02:24,2024,3,2568,131,3,5,4,27,1645,0,None,1,0
197614,2024-07-10 18:45:08,2024,3,1914,245,5,5,1,39,2340,0,None,1,0
197615,2024-07-10 11:52:59,2024,3,4815,181,4,8,6,5,295,1,Billing Dispute,1,0
197616,2024-07-10 14:58:16,2024,3,131,46,1,8,5,9,557,1,None,2,0
197617,2024-07-10 09:43:02,2024,3,744,104,3,5,2,21,1305,1,None,3,0
197618,2024-07-10 18:54:24,2024,3,1901,66,2,2,4,24,1459,0,None,3,0
197619,2024-07-10 17:56:12,2024,3,1328,74,2,3,6,27,1625,0,None,1,0
197620,2024-07-10 14:30:55,2024,3,4995,139,3,3,5,14,861,0,None,2,0
197621,2024-07-10 16:11:44,2024,3,163,126,3,7,5,11,646,0,None,1,0
197622,2024-07-10 08:18:37,2024,3,1863,20,1,8,1,21,1282,0,None,1,0
197623,2024-07-10 10:39:00,2024,3,3323,116,3,8,4,8,473,1,Billing Dispute,1,0
197624,2024-07-10 15:06:35,2024,3,2402,31,1,2,1,7,446,0,None,1,0
197625,2024-07-10 18:20:19,2024,3,3429,216,5,1,4,11,684,0,None,1,0
197626,2024-07-10 13:58:20,2024,3,4934,41,1,3,5,22,1365,0,None,1,1
197627,2024-07-11 09:49:27,2024,3,4044,47,1,8,2,19,1180,0,None,1,0
197628,2024-07-11 17:41:21,2024,3,4316,44,1,2,1,6,398,0,None,1,0
197629,2024-07-11 09:28:49,2024,3,4249,98,2,6,5,10,639,1,Fraud Verification,1,0
197630,2024-07-11 15:39:10,2024,3,2315,126,3,7,3,35,2129,1,None,1,0
197631,2024-07-11 09:56:29,2024,3,3241,82,2,1,2,32,1908,0,None,1,0
197632,2024-07-11 09:15:49,2024,3,86,76,2,1,4,11,663,1,None,1,0
197633,2024-07-11 09:26:44,2024,3,4028,168,4,2,1,19,1171,0,None,2,0
197634,2024-07-11 12:03:02,2024,3,4482,177,4,8,4,7,464,0,None,1,0
197635,2024-07-11 15:51:03,2024,3,2933,68,2,4,4,11,650,0,None,1,0
197636,2024-07-11 10:05:07,2024,3,1386,242,5,6,3,27,1626,0,None,1,0
197637,2024-07-11 14:04:05,2024,3,1745,119,3,2,5,21,1295,0,None,25,0
197638,2024-07-11 15:14:17,2024,3,1584,192,4,7,5,16,967,1,Billing Dispute,2,0
197639,2024-07-11 09:53:01,2024,3,2504,47,1,8,4,21,1293,1,Billing Dispute,25,0
197640,2024-07-11 09:56:20,2024,3,2046,71,2,6,1,27,1633,0,None,1,0
197641,2024-07-11 18:56:35,2024,3,3257,197,4,3,2,11,662,0,None,1,0
197642,2024-07-11 11:07:55,2024,3,2929,138,3,5,2,9,532,0,None,1,0
197643,2024-07-11 18:01:06,2024,3,1133,193,4,1,2,28,1679,0,None,1,0
197644,2024-07-11 08:36:02,2024,3,3841,56,2,2,3,11,669,1,None,1,0
197645,2024-07-11 18:52:45,2024,3,1400,120,3,7,5,6,403,0,None,1,0
197646,2024-07-11 13:02:23,2024,3,2867,155,4,5,1,9,577,0,None,1,0
197647,2024-07-11 15:15:36,2024,3,1328,79,2,6,4,10,613,0,None,1,0
197648,2024-07-11 12:43:19,2024,3,3027,21,1,7,2,5,319,1,Fraud Verification,2,0
197649,2024-07-11 15:23:45,2024,3,1786,198,4,6,3,23,1415,0,None,1,0
197650,2024-07-11 08:41:33,2024,3,302,14,1,5,2,17,1061,1,Fraud Verification,1,0
197651,2024-07-11 08:37:43,2024,3,4291,112,3,7,5,14,832,0,None,1,0
197652,2024-07-11 16:19:03,2024,3,4556,249,5,7,2,9,538,1,None,1,0
197653,2024-07-11 08:56:35,2024,3,3545,22,1,2,5,6,402,0,None,1,0
197654,2024-07-11 17:05:02,2024,3,3973,76,2,1,6,9,549,0,None,1,0
197655,2024-07-11 10:07:17,2024,3,1515,69,2,3,3,5,286,0,None,1,0
197656,2024-07-11 15:53:54,2024,3,3121,187,4,3,2,5,294,0,None,1,0
197657,2024-07-11 15:53:10,2024,3,4652,224,5,7,3,8,516,0,None,1,0
197658,2024-07-11 13:11:30,2024,3,3472,191,4,8,1,7,427,0,None,1,0
197659,2024-07-11 08:23:54,2024,3,3662,87,2,6,4,18,1096,0,None,2,0
197660,2024-07-11 15:35:37,2024,3,2434,216,5,1,1,8,524,1,None,1,0
197661,2024-07-11 12:17:06,2024,3,2628,31,1,2,5,32,1915,1,Technical Escalation,1,0
197662,2024-07-11 16:09:15,2024,3,4009,157,4,6,5,10,615,1,None,1,0
197663,2024-07-11 16:53:53,2024,3,4778,111,3,7,4,14,836,0,None,3,0
197664,2024-07-11 13:35:31,2024,3,1517,179,4,4,4,37,2218,0,None,1,0
197665,2024-07-11 10:53:25,2024,3,1434,92,2,8,3,37,2244,0,None,5,0
197666,2024-07-11 08:36:07,2024,3,2822,224,5,7,1,9,531,0,None,1,0
197667,2024-07-11 15:00:49,2024,3,2917,117,3,2,1,29,1744,0,None,2,0
197668,2024-07-11 17:54:27,2024,3,1901,107,3,5,1,8,478,0,None,1,0
197669,2024-07-11 18:53:55,2024,3,4670,78,2,8,2,17,1030,0,None,1,0
197670,2024-07-11 12:54:01,2024,3,3458,1,1,5,5,8,487,0,None,1,0
197671,2024-07-11 13:08:54,2024,3,3895,34,1,4,4,9,581,0,None,1,0
197672,2024-07-11 11:58:16,2024,3,3520,1,1,5,1,40,2432,1,None,1,0
197673,2024-07-11 14:59:40,2024,3,4798,171,4,5,1,13,766,0,None,1,0
197674,2024-07-11 12:17:00,2024,3,1687,125,3,2,5,23,1415,0,None,1,0
197675,2024-07-11 15:16:50,2024,3,2121,240,5,1,5,18,1091,0,None,1,0
197676,2024-07-11 11:40:13,2024,3,1255,75,2,1,5,11,663,1,None,1,0
197677,2024-07-11 13:20:20,2024,3,3776,121,3,4,5,22,1359,0,None,1,0
197678,2024-07-11 10:36:23,2024,3,2451,136,3,7,1,9,526,0,None,1,0
197679,2024-07-11 16:01:25,2024,3,3343,88,2,6,3,18,1114,0,None,1,0
197680,2024-07-11 15:02:55,2024,3,2845,43,1,5,3,28,1675,0,None,5,0
197681,2024-07-11 09:27:13,2024,3,1676,215,5,8,2,29,1752,0,None,1,0
197682,2024-07-11 11:36:03,2024,3,4364,42,1,6,4,33,2020,0,None,1,0
197683,2024-07-11 18:39:35,2024,3,233,2,1,5,1,10,618,0,None,1,0
197684,2024-07-11 16:55:10,2024,3,957,12,1,3,2,18,1082,1,Billing Dispute,1,0
197685,2024-07-11 11:19:22,2024,3,905,105,3,2,6,18,1114,0,None,1,0
197686,2024-07-11 14:50:44,2024,3,2,229,5,3,2,12,747,0,None,1,0
197687,2024-07-11 10:44:13,2024,3,4643,53,2,1,4,12,748,0,None,3,0
197688,2024-07-11 18:47:20,2024,3,418,197,4,3,2,16,945,1,None,3,0
197689,2024-07-11 12:17:24,2024,3,3907,248,5,8,6,14,847,0,None,5,0
197690,2024-07-11 13:00:50,2024,3,4301,62,2,5,4,6,375,0,None,1,0
197691,2024-07-11 11:53:51,2024,3,2874,243,5,6,4,93,5606,0,None,1,0
197692,2024-07-11 17:52:17,2024,3,4548,213,5,4,1,48,2907,1,Fraud Verification,1,0
197693,2024-07-11 12:49:54,2024,3,4267,187,4,3,4,26,1583,1,Fraud Verification,3,0
197694,2024-07-11 10:24:39,2024,3,4444,138,3,5,5,6,368,1,Technical Escalation,3,0
197695,2024-07-11 09:34:58,2024,3,3485,248,5,8,3,8,487,0,None,1,0
197696,2024-07-11 15:42:47,2024,3,3365,213,5,4,4,21,1301,1,Technical Escalation,3,0
197697,2024-07-11 16:34:25,2024,3,2645,51,2,8,6,5,287,0,None,1,0
197698,2024-07-11 09:58:27,2024,3,3646,57,2,2,6,23,1399,0,None,1,0
197699,2024-07-11 15:16:42,2024,3,1490,46,1,8,3,29,1774,0,None,1,0
197700,2024-07-11 16:40:51,2024,3,4573,123,3,8,3,19,1151,0,None,2,0
197701,2024-07-11 13:25:12,2024,3,2570,24,1,1,6,7,449,0,None,1,0
197702,2024-07-11 09:44:25,2024,3,4648,91,2,5,5,7,462,0,None,10,0
197703,2024-07-11 09:50:09,2024,3,3222,199,4,2,3,12,708,0,None,1,0
197704,2024-07-11 10:43:13,2024,3,788,131,3,5,5,12,719,1,None,1,0
197705,2024-07-11 10:09:53,2024,3,1962,36,1,1,4,12,752,0,None,1,0
197706,2024-07-11 12:38:21,2024,3,2811,119,3,2,1,16,999,0,None,1,0
197707,2024-07-11 18:11:28,2024,3,4972,24,1,1,6,8,506,0,None,1,0
197708,2024-07-11 10:54:15,2024,3,100,156,4,4,1,12,758,0,None,2,0
197709,2024-07-11 14:19:32,2024,3,2066,27,1,1,2,33,1994,0,None,2,0
197710,2024-07-11 15:48:53,2024,3,381,137,3,7,3,5,338,0,None,1,0
197711,2024-07-11 18:20:40,2024,3,1871,122,3,1,4,32,1923,1,Technical Escalation,3,0
197712,2024-07-11 17:23:26,2024,3,4711,215,5,8,1,10,612,0,None,1,0
197713,2024-07-11 10:48:18,2024,3,2735,43,1,5,2,10,637,0,None,1,0
197714,2024-07-11 08:20:07,2024,3,1760,191,4,8,2,19,1162,0,None,1,0
197715,2024-07-11 17:40:36,2024,3,2882,76,2,1,6,14,833,0,None,1,0
197716,2024-07-11 18:18:16,2024,3,1849,228,5,6,1,6,371,1,Billing Dispute,1,0
197717,2024-07-11 16:44:01,2024,3,4408,147,3,4,6,20,1242,0,None,1,0
197718,2024-07-11 11:16:39,2024,3,1948,240,5,1,5,20,1235,1,Technical Escalation,1,0
197719,2024-07-11 12:03:39,2024,3,2880,160,4,5,6,22,1352,0,None,2,0
197720,2024-07-11 16:37:39,2024,3,938,77,2,8,3,48,2885,1,Billing Dispute,2,0
197721,2024-07-11 18:06:03,2024,3,585,177,4,8,4,6,358,1,Billing Dispute,2,0
197722,2024-07-11 11:12:47,2024,3,913,4,1,1,4,7,425,1,Technical Escalation,2,0
197723,2024-07-11 16:36:35,2024,3,920,182,4,6,5,57,3450,0,None,1,0
197724,2024-07-11 18:03:29,2024,3,1795,56,2,2,6,41,2471,0,None,1,0
197725,2024-07-11 17:05:19,2024,3,1782,39,1,7,6,45,2706,1,None,2,0
197726,2024-07-11 14:15:50,2024,3,3477,149,3,7,4,25,1515,0,None,2,0
197727,2024-07-11 16:39:38,2024,3,1663,118,3,2,2,8,490,1,Fraud Verification,1,0
197728,2024-07-11 13:21:46,2024,3,426,31,1,2,5,24,1462,1,Technical Escalation,1,0
197729,2024-07-11 09:25:57,2024,3,4595,31,1,2,3,18,1108,0,None,1,0
197730,2024-07-11 18:11:56,2024,3,3284,178,4,2,2,9,555,0,None,1,0
197731,2024-07-11 18:34:48,2024,3,2793,16,1,7,2,11,647,0,None,2,0
197732,2024-07-11 08:30:54,2024,3,4106,89,2,6,3,15,939,0,None,1,0
197733,2024-07-11 10:59:07,2024,3,538,75,2,1,2,23,1376,0,None,1,0
197734,2024-07-11 12:14:05,2024,3,4969,187,4,3,2,18,1107,0,None,1,0
197735,2024-07-11 14:07:35,2024,3,4217,216,5,1,2,19,1125,0,None,1,0
197736,2024-07-11 09:58:13,2024,3,3349,144,3,4,6,23,1423,0,None,1,0
197737,2024-07-11 13:51:09,2024,3,2102,115,3,7,5,15,897,1,Billing Dispute,1,0
197738,2024-07-11 12:27:20,2024,3,1213,61,2,8,2,5,297,0,None,1,0
197739,2024-07-11 12:38:14,2024,3,2082,52,2,2,4,103,6180,0,None,10,0
197740,2024-07-11 18:39:39,2024,3,1266,233,5,2,4,11,666,0,None,1,0
197741,2024-07-11 10:37:04,2024,3,4805,44,1,2,4,11,692,0,None,1,0
197742,2024-07-11 16:04:58,2024,3,955,47,1,8,4,23,1406,0,None,2,0
197743,2024-07-11 18:57:53,2024,3,955,236,5,4,3,13,799,0,None,1,0
197744,2024-07-11 15:25:09,2024,3,4879,86,2,2,2,9,538,1,Fraud Verification,1,0
